시도,시군구,읍면동,자격,연령구간,가구수,수급권자수
서울특별시,도봉구,방학2동,청소년한부모모자가족,18~64세,3,3
서울특별시,도봉구,방학2동,차상위계층 확인,18세미만,0,16
서울특별시,도봉구,방학2동,차상위계층 확인,18~64세,132,262
서울특별시,도봉구,방학2동,차상위계층 확인,65세이상,57,64
서울특별시,도봉구,방학3동,모자가족,18세미만,0,40
서울특별시,도봉구,방학3동,모자가족,18~64세,38,53
서울특별시,도봉구,방학3동,부자가족,18세미만,0,19
서울특별시,도봉구,방학3동,부자가족,18~64세,14,20
서울특별시,도봉구,방학3동,부자가족,65세이상,1,0
서울특별시,도봉구,방학3동,차상위장애인,18~64세,23,20
서울특별시,도봉구,방학3동,차상위장애인,65세이상,33,36
서울특별시,도봉구,방학3동,차상위자활,18~64세,2,3
서울특별시,도봉구,방학3동,차상위자활,65세이상,1,0
서울특별시,도봉구,방학3동,차상위본인부담경감대상자,18세미만,1,64
서울특별시,도봉구,방학3동,차상위본인부담경감대상자,18~64세,59,25
서울특별시,도봉구,방학3동,차상위본인부담경감대상자,65세이상,37,41
서울특별시,도봉구,방학3동,차상위계층 확인,18세미만,0,4
서울특별시,도봉구,방학3동,차상위계층 확인,18~64세,37,70
서울특별시,도봉구,방학3동,차상위계층 확인,65세이상,33,34
서울특별시,노원구,월계1동,모자가족,18세미만,1,42
서울특별시,노원구,월계1동,모자가족,18~64세,43,67
서울특별시,노원구,월계1동,부자가족,18세미만,0,5
서울특별시,노원구,월계1동,부자가족,18~64세,8,13
서울특별시,노원구,월계1동,차상위장애인,18세미만,0,1
서울특별시,노원구,월계1동,차상위장애인,18~64세,17,16
서울특별시,노원구,월계1동,차상위장애인,65세이상,24,24
서울특별시,노원구,월계1동,차상위자활,18~64세,15,15
서울특별시,노원구,월계1동,차상위본인부담경감대상자,18세미만,0,39
서울특별시,노원구,월계1동,차상위본인부담경감대상자,18~64세,48,26
서울특별시,노원구,월계1동,차상위본인부담경감대상자,65세이상,44,47
서울특별시,노원구,월계1동,차상위계층 확인,18세미만,0,3
서울특별시,노원구,월계1동,차상위계층 확인,18~64세,23,38
서울특별시,노원구,월계1동,차상위계층 확인,65세이상,15,17
서울특별시,노원구,월계2동,모자가족,18세미만,0,90
서울특별시,노원구,월계2동,모자가족,18~64세,91,127
서울특별시,노원구,월계2동,조손가족,18~64세,0,1
서울특별시,노원구,월계2동,조손가족,65세이상,1,1
서울특별시,노원구,월계2동,부자가족,18세미만,1,31
서울특별시,노원구,월계2동,부자가족,18~64세,33,49
서울특별시,노원구,월계2동,차상위장애인,18세미만,0,2
서울특별시,노원구,월계2동,차상위장애인,18~64세,33,34
서울특별시,노원구,월계2동,차상위장애인,65세이상,83,82
서울특별시,노원구,월계2동,차상위자활,18~64세,11,13
서울특별시,노원구,월계2동,차상위자활,65세이상,1,0
서울특별시,노원구,월계2동,차상위본인부담경감대상자,18세미만,0,53
서울특별시,노원구,월계2동,차상위본인부담경감대상자,18~64세,94,81
서울특별시,노원구,월계2동,차상위본인부담경감대상자,65세이상,154,175
서울특별시,노원구,월계2동,청소년한부모모자가족,18세미만,0,1
서울특별시,노원구,월계2동,청소년한부모모자가족,18~64세,1,1
서울특별시,노원구,월계2동,차상위계층 확인,18세미만,0,1
서울특별시,노원구,월계2동,차상위계층 확인,18~64세,36,75
서울특별시,노원구,월계2동,차상위계층 확인,65세이상,45,46
서울특별시,노원구,월계3동,모자가족,18세미만,0,82
서울특별시,노원구,월계3동,모자가족,18~64세,80,112
서울특별시,노원구,월계3동,모자가족,65세이상,1,1
서울특별시,노원구,월계3동,부자가족,18세미만,0,6
서울특별시,노원구,월계3동,부자가족,18~64세,10,21
서울특별시,노원구,월계3동,부자가족,65세이상,2,0
서울특별시,노원구,월계3동,차상위장애인,18세미만,1,1
서울특별시,노원구,월계3동,차상위장애인,18~64세,22,24
서울특별시,노원구,월계3동,차상위장애인,65세이상,67,70
서울특별시,노원구,월계3동,차상위자활,18~64세,5,5
서울특별시,노원구,월계3동,차상위자활,65세이상,1,1
서울특별시,노원구,월계3동,차상위본인부담경감대상자,18세미만,0,36
서울특별시,노원구,월계3동,차상위본인부담경감대상자,18~64세,62,45
서울특별시,노원구,월계3동,차상위본인부담경감대상자,65세이상,99,117
서울특별시,노원구,월계3동,차상위계층 확인,18세미만,0,2
서울특별시,노원구,월계3동,차상위계층 확인,18~64세,28,52
서울특별시,노원구,월계3동,차상위계층 확인,65세이상,39,49
서울특별시,노원구,공릉1동,모자가족,18세미만,0,108
서울특별시,노원구,공릉1동,모자가족,18~64세,102,141
서울특별시,노원구,공릉1동,모자가족,65세이상,1,1
서울특별시,노원구,공릉1동,부자가족,18세미만,0,25
서울특별시,노원구,공릉1동,부자가족,18~64세,32,43
서울특별시,노원구,공릉1동,차상위장애인,18세미만,0,4
서울특별시,노원구,공릉1동,차상위장애인,18~64세,34,32
서울특별시,노원구,공릉1동,차상위장애인,65세이상,61,66
서울특별시,노원구,공릉1동,차상위자활,18~64세,20,20
서울특별시,노원구,공릉1동,차상위자활,65세이상,1,1
서울특별시,노원구,공릉1동,차상위본인부담경감대상자,18세미만,0,54
서울특별시,노원구,공릉1동,차상위본인부담경감대상자,18~64세,93,75
서울특별시,노원구,공릉1동,차상위본인부담경감대상자,65세이상,84,98
서울특별시,노원구,공릉1동,청소년한부모모자가족,18세미만,0,2
서울특별시,노원구,공릉1동,청소년한부모모자가족,18~64세,1,1
서울특별시,노원구,공릉1동,차상위계층 확인,18세미만,0,14
서울특별시,노원구,공릉1동,차상위계층 확인,18~64세,58,100
서울특별시,노원구,공릉1동,차상위계층 확인,65세이상,29,31
서울특별시,노원구,공릉2동,모자가족,18세미만,0,59
서울특별시,노원구,공릉2동,모자가족,18~64세,66,99
서울특별시,노원구,공릉2동,부자가족,18세미만,0,17
서울특별시,노원구,공릉2동,부자가족,18~64세,15,19
서울특별시,노원구,공릉2동,차상위장애인,18세미만,0,2
서울특별시,노원구,공릉2동,차상위장애인,18~64세,23,20
서울특별시,노원구,공릉2동,차상위장애인,65세이상,36,38
서울특별시,노원구,공릉2동,차상위자활,18~64세,3,3
서울특별시,노원구,공릉2동,차상위본인부담경감대상자,18세미만,0,26
서울특별시,노원구,공릉2동,차상위본인부담경감대상자,18~64세,37,22
서울특별시,노원구,공릉2동,차상위본인부담경감대상자,65세이상,35,41
서울특별시,노원구,공릉2동,차상위계층 확인,18세미만,0,2
서울특별시,노원구,공릉2동,차상위계층 확인,18~64세,26,55
서울특별시,노원구,공릉2동,차상위계층 확인,65세이상,8,7
서울특별시,노원구,하계1동,모자가족,18세미만,2,75
서울특별시,노원구,하계1동,모자가족,18~64세,102,160
서울특별시,노원구,하계1동,모자가족,65세이상,1,1
서울특별시,노원구,하계1동,조손가족,18세미만,0,1
서울특별시,노원구,하계1동,조손가족,18~64세,1,1
서울특별시,노원구,하계1동,부자가족,18세미만,0,21
서울특별시,노원구,하계1동,부자가족,18~64세,24,36
서울특별시,노원구,하계1동,부자가족,65세이상,2,2
서울특별시,노원구,하계1동,차상위장애인,18세미만,0,2
서울특별시,노원구,하계1동,차상위장애인,18~64세,45,47
서울특별시,노원구,하계1동,차상위장애인,65세이상,72,73
서울특별시,노원구,하계1동,차상위자활,18~64세,3,4
서울특별시,노원구,하계1동,차상위자활,65세이상,2,1
서울특별시,노원구,하계1동,차상위본인부담경감대상자,18세미만,1,34
서울특별시,노원구,하계1동,차상위본인부담경감대상자,18~64세,79,65
서울특별시,노원구,하계1동,차상위본인부담경감대상자,65세이상,125,142
서울특별시,노원구,하계1동,청소년한부모모자가족,18세미만,0,1
서울특별시,노원구,하계1동,청소년한부모모자가족,18~64세,1,1
서울특별시,노원구,하계1동,차상위계층 확인,18세미만,0,9
서울특별시,노원구,하계1동,차상위계층 확인,18~64세,55,96
서울특별시,노원구,하계1동,차상위계층 확인,65세이상,35,38
서울특별시,노원구,하계2동,모자가족,18세미만,0,42
서울특별시,노원구,하계2동,모자가족,18~64세,53,80
서울특별시,노원구,하계2동,부자가족,18세미만,0,12
서울특별시,노원구,하계2동,부자가족,18~64세,15,22
서울특별시,노원구,하계2동,차상위장애인,18~64세,22,21
서울특별시,노원구,하계2동,차상위장애인,65세이상,63,69
서울특별시,노원구,하계2동,차상위자활,18~64세,3,3
서울특별시,노원구,하계2동,차상위자활,65세이상,2,2
서울특별시,노원구,하계2동,차상위본인부담경감대상자,18세미만,0,23
서울특별시,노원구,하계2동,차상위본인부담경감대상자,18~64세,48,35
서울특별시,노원구,하계2동,차상위본인부담경감대상자,65세이상,83,91
서울특별시,노원구,하계2동,차상위계층 확인,18세미만,0,5
서울특별시,노원구,하계2동,차상위계층 확인,18~64세,27,48
서울특별시,노원구,하계2동,차상위계층 확인,65세이상,28,36
서울특별시,노원구,중계본동,모자가족,18세미만,1,54
서울특별시,노원구,중계본동,모자가족,18~64세,51,76
서울특별시,노원구,중계본동,부자가족,18세미만,0,14
서울특별시,노원구,중계본동,부자가족,18~64세,12,13
서울특별시,노원구,중계본동,차상위장애인,18세미만,0,4
서울특별시,노원구,중계본동,차상위장애인,18~64세,14,12
서울특별시,노원구,중계본동,차상위장애인,65세이상,30,31
서울특별시,노원구,중계본동,차상위자활,18~64세,6,6
서울특별시,노원구,중계본동,차상위자활,65세이상,1,1
서울특별시,노원구,중계본동,차상위본인부담경감대상자,18세미만,0,60
서울특별시,노원구,중계본동,차상위본인부담경감대상자,18~64세,64,35
서울특별시,노원구,중계본동,차상위본인부담경감대상자,65세이상,51,53
서울특별시,노원구,중계본동,청소년한부모모자가족,18세미만,0,2
서울특별시,노원구,중계본동,청소년한부모모자가족,18~64세,1,1
서울특별시,노원구,중계본동,차상위계층 확인,18세미만,0,7
서울특별시,노원구,중계본동,차상위계층 확인,18~64세,27,59
서울특별시,노원구,중계본동,차상위계층 확인,65세이상,20,20
서울특별시,노원구,중계1동,모자가족,18세미만,18,97
서울특별시,노원구,중계1동,모자가족,18~64세,87,118
서울특별시,노원구,중계1동,부자가족,18세미만,0,4
서울특별시,노원구,중계1동,부자가족,18~64세,6,11
서울특별시,노원구,중계1동,차상위장애인,18세미만,0,2
서울특별시,노원구,중계1동,차상위장애인,18~64세,10,8
서울특별시,노원구,중계1동,차상위장애인,65세이상,20,21
서울특별시,노원구,중계1동,차상위자활,18~64세,3,3
서울특별시,노원구,중계1동,차상위본인부담경감대상자,18세미만,1,27
서울특별시,노원구,중계1동,차상위본인부담경감대상자,18~64세,33,18
서울특별시,노원구,중계1동,차상위본인부담경감대상자,65세이상,49,52
서울특별시,노원구,중계1동,청소년한부모모자가족,18세미만,4,4
서울특별시,노원구,중계1동,청소년한부모모자가족,18~64세,4,4
서울특별시,노원구,중계1동,차상위계층 확인,18세미만,0,1
서울특별시,노원구,중계1동,차상위계층 확인,18~64세,18,32
서울특별시,노원구,중계1동,차상위계층 확인,65세이상,10,14
서울특별시,노원구,중계4동,모자가족,18세미만,0,55
서울특별시,노원구,중계4동,모자가족,18~64세,68,99
서울특별시,노원구,중계4동,부자가족,18세미만,0,11
서울특별시,노원구,중계4동,부자가족,18~64세,15,24
서울특별시,노원구,중계4동,부자가족,65세이상,2,2
서울특별시,노원구,중계4동,차상위장애인,18~64세,18,21
서울특별시,노원구,중계4동,차상위장애인,65세이상,60,62
서울특별시,노원구,중계4동,차상위자활,18~64세,5,6
서울특별시,노원구,중계4동,차상위자활,65세이상,1,1
서울특별시,노원구,중계4동,차상위본인부담경감대상자,18세미만,0,17
